start_time,end_time,PV1,BESS2,BESS3,PV4,PV5,BESS6,PV7,BESS8,BESS9,BESS10
0.25,1.5,0.203487848972474,0.116099215042421,0.119325736694232,0.187323923992745,0.0899899149068217,0.035277920232265,0.0708673070262599,0.0642869349642535,0.0546979323133711,0.04993919262262
1.5,3,0.159861218779869,0.0987388899525067,0.111547946100524,0.171012267855923,0.0783344881824887,0.0213339115380039,0.0623567649066908,0.0546329521179247,0.0432116792984058,0.0379624539042766
3,4.5,3.99653072393325,2.46848593062969,2.78869393867141,4.27530703564951,1.95836221194698,0.533347794676595,1.55891912124283,1.36582194290517,1.08029051680829,0.949061350802715
4.5,6,0.249783157033031,0.154280157370464,0.174293396835761,0.267206673976633,0.122397637045572,0.0333342373573296,0.0974324445587914,0.0853638804253522,0.06751815847531,0.0593163347522869
0.25,6,4.60966294871862,2.83760419299508,3.19386101830192,4.90084990147481,2.24908425208186,0.623293863804193,1.78957563773457,1.5701057104127,1.24571828689538,1.0962793320819
